caminput,grayfilter,shape01,pos01,label01,switch01,posy01,posy02,posx02,posx01,pos02,switch02,totalarea01,resultdisplay,numoflabels01,shape02,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,356,324,45,256,1,1,1293,1,13,1,
1,1,1,1,1,1,80,325,44,180,1,1,656,1,11,1,
1,1,1,1,1,1,354,325,45,234,1,1,854,1,1,1,
1,1,-1,1,-1,1,0,322,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,356,324,45,256,1,1,1275,1,13,1,
1,1,1,1,-1,1,356,325,44,250,1,1,1350,1,15,1,
1,1,1,1,1,1,355,325,45,222,1,1,857,1,1,1,
1,1,-1,1,-1,1,0,323,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,356,324,45,255,1,1,1264,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,355,325,45,222,1,1,861,1,1,1,
1,1,-1,1,-1,1,0,322,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,45,224,1,1,1145,1,10,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,355,324,45,271,1,1,1438,1,12,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,355,325,45,222,1,1,882,1,2,1,
1,1,-1,1,-1,1,0,322,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,45,224,1,1,1119,1,9,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,355,325,45,233,1,1,858,1,1,1,
1,1,-1,1,-1,1,0,322,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,45,224,1,1,1142,1,10,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,233,1,1,884,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,213,1,1,1116,1,12,1,
1,1,1,1,-1,1,358,324,45,229,1,1,1012,1,5,1,
1,1,1,1,-1,1,355,323,45,214,1,1,1252,1,11,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,234,1,1,877,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,45,213,1,1,1136,1,13,1,
1,1,1,1,-1,1,358,324,44,227,1,1,999,1,5,1,
1,1,1,1,-1,1,355,322,45,215,1,1,1250,1,11,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,233,1,1,881,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,45,212,1,1,1154,1,14,1,
1,1,1,1,-1,1,358,325,44,226,1,1,1015,1,5,1,
1,1,1,1,-1,1,355,322,45,214,1,1,1268,1,12,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,233,1,1,880,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,45,212,1,1,1151,1,13,1,
1,1,1,1,-1,1,358,325,44,229,1,1,999,1,5,1,
1,1,1,1,-1,1,355,323,45,213,1,1,1243,1,11,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,233,1,1,883,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,212,1,1,1166,1,13,1,
1,1,1,1,-1,1,358,324,44,226,1,1,1006,1,5,1,
1,1,1,1,-1,1,355,323,45,215,1,1,1266,1,12,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,233,1,1,877,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,45,211,1,1,1165,1,13,1,
1,1,1,1,-1,1,358,324,44,227,1,1,1011,1,5,1,
1,1,1,1,-1,1,355,322,45,213,1,1,1247,1,11,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,236,1,1,907,1,2,1,
1,1,1,1,1,1,355,325,45,234,1,1,877,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,229,1,1,1165,1,12,1,
1,1,1,1,-1,1,358,324,44,229,1,1,999,1,5,1,
1,1,1,1,-1,1,355,323,45,220,1,1,1215,1,10,1,
1,1,-1,1,-1,1,0,324,45,0,1,1,0,1,0,1,
1,1,1,1,-1,1,354,325,45,286,1,1,985,1,2,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,325,44,229,1,1,1192,1,12,1,
1,1,1,1,-1,1,358,324,44,223,1,1,1003,1,5,1,
1,1,1,1,-1,1,355,323,44,217,1,1,1267,1,11,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,234,1,1,878,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,230,1,1,1229,1,13,1,
1,1,1,1,-1,1,358,324,44,228,1,1,1006,1,5,1,
1,1,1,1,-1,1,355,323,44,217,1,1,1249,1,11,1,
1,1,-1,1,-1,1,0,324,45,0,1,1,0,1,0,1,
1,1,1,1,-1,1,354,325,45,287,1,1,985,1,2,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,231,1,1,1226,1,13,1,
1,1,1,1,-1,1,358,323,45,226,1,1,1008,1,5,1,
1,1,1,1,-1,1,355,323,44,216,1,1,1251,1,11,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,-1,1,354,325,45,285,1,1,991,1,2,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,229,1,1,1177,1,12,1,
1,1,1,1,-1,1,358,325,44,226,1,1,1011,1,5,1,
1,1,1,1,-1,1,355,323,44,216,1,1,1252,1,11,1,
1,1,-1,1,-1,1,0,324,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,235,1,1,908,1,2,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,229,1,1,1190,1,12,1,
1,1,1,1,-1,1,358,324,44,222,1,1,1003,1,5,1,
1,1,1,1,-1,1,355,323,44,223,1,1,1217,1,10,1,
1,1,-1,1,-1,1,0,324,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,221,1,1,887,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,229,1,1,1178,1,12,1,
1,1,1,1,-1,1,358,325,44,226,1,1,1008,1,5,1,
1,1,1,1,-1,1,355,323,44,216,1,1,1248,1,11,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,233,1,1,880,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,270,1,1,1365,1,14,1,
1,1,1,1,-1,1,358,324,44,222,1,1,1007,1,5,1,
1,1,1,1,-1,1,355,323,44,217,1,1,1247,1,11,1,
1,1,-1,1,-1,1,0,324,45,0,1,1,0,1,0,1,
1,1,1,1,-1,1,354,325,45,285,1,1,1002,1,2,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,207,1,1,1256,1,14,1,
1,1,1,1,-1,1,358,324,44,223,1,1,1009,1,5,1,
1,1,1,1,-1,1,355,323,44,218,1,1,1242,1,11,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,-1,1,354,325,45,285,1,1,993,1,2,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,356,325,44,270,1,1,1424,1,15,1,
1,1,1,1,-1,1,358,325,44,223,1,1,1012,1,5,1,
1,1,1,1,-1,1,355,323,44,217,1,1,1249,1,11,1,
1,1,-1,1,-1,1,0,324,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,233,1,1,879,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,325,44,208,1,1,1260,1,14,1,
1,1,1,1,-1,1,358,324,44,227,1,1,998,1,5,1,
1,1,1,1,-1,1,355,323,44,216,1,1,1253,1,11,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,234,1,1,883,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,325,44,229,1,1,1180,1,12,1,
1,1,1,1,-1,1,358,324,44,223,1,1,1015,1,5,1,
1,1,1,1,-1,1,355,323,44,217,1,1,1248,1,11,1,
1,1,1,1,1,1,357,325,45,212,1,1,564,1,8,1,
1,1,1,1,1,1,355,325,45,234,1,1,885,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,212,1,1,1223,1,13,1,
1,1,1,1,-1,1,358,324,44,223,1,1,1010,1,5,1,
1,1,1,1,-1,1,355,323,45,223,1,1,1224,1,10,1,
1,1,1,1,1,1,357,325,45,212,1,1,569,1,8,1,
1,1,1,1,-1,1,354,325,45,264,1,1,1058,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,229,1,1,1174,1,12,1,
1,1,1,1,-1,1,358,324,44,223,1,1,998,1,5,1,
1,1,1,1,-1,1,355,323,44,217,1,1,1250,1,11,1,
1,1,-1,1,-1,1,0,324,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,234,1,1,879,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,325,44,231,1,1,1221,1,13,1,
1,1,1,1,-1,1,358,324,44,223,1,1,1014,1,5,1,
1,1,1,1,-1,1,355,323,44,218,1,1,1242,1,11,1,
1,1,1,1,1,1,357,325,45,221,1,1,501,1,7,1,
1,1,1,1,1,1,355,325,45,233,1,1,878,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,230,1,1,1226,1,13,1,
1,1,1,1,-1,1,358,324,44,223,1,1,1014,1,5,1,
1,1,1,1,-1,1,355,323,44,220,1,1,1221,1,10,1,
1,1,-1,1,-1,1,0,324,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,233,1,1,877,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,212,1,1,1213,1,13,1,
1,1,1,1,-1,1,358,325,44,223,1,1,1003,1,5,1,
1,1,1,1,-1,1,355,323,45,220,1,1,1220,1,10,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,-1,1,354,325,45,264,1,1,1054,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,356,325,44,271,1,1,1447,1,15,1,
1,1,1,1,-1,1,358,324,44,222,1,1,1013,1,5,1,
1,1,1,1,-1,1,355,323,45,216,1,1,1254,1,11,1,
1,1,1,1,1,1,357,324,45,222,1,1,503,1,7,1,
1,1,1,1,1,1,355,325,45,233,1,1,883,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,356,325,44,270,1,1,1420,1,15,1,
1,1,1,1,-1,1,358,324,44,229,1,1,1004,1,5,1,
1,1,1,1,-1,1,355,323,44,220,1,1,1223,1,10,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,235,1,1,901,1,2,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,229,1,1,1173,1,12,1,
1,1,1,1,-1,1,358,324,44,223,1,1,1014,1,5,1,
1,1,1,1,-1,1,355,323,44,220,1,1,1222,1,10,1,
1,1,1,1,1,1,357,325,45,213,1,1,566,1,8,1,
1,1,1,1,-1,1,354,325,45,285,1,1,994,1,2,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,255,1,1,1327,1,14,1,
1,1,1,1,-1,1,358,324,44,222,1,1,1003,1,5,1,
1,1,1,1,-1,1,355,323,44,217,1,1,1246,1,11,1,
1,1,1,1,1,1,357,324,45,212,1,1,568,1,8,1,
1,1,1,1,-1,1,354,325,45,286,1,1,997,1,2,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,356,324,44,270,1,1,1454,1,15,1,
1,1,1,1,-1,1,358,323,45,223,1,1,1011,1,5,1,
1,1,1,1,-1,1,355,323,44,220,1,1,1221,1,10,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,-1,1,354,325,45,286,1,1,992,1,2,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,325,44,212,1,1,1227,1,13,1,
1,1,1,1,-1,1,358,324,44,223,1,1,1003,1,5,1,
1,1,1,1,-1,1,355,323,44,217,1,1,1248,1,11,1,
1,1,-1,1,-1,1,0,324,45,0,1,1,0,1,0,1,
1,1,1,1,-1,1,354,325,45,264,1,1,1065,1,2,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,229,1,1,1173,1,12,1,
1,1,1,1,-1,1,358,323,45,226,1,1,1002,1,5,1,
1,1,1,1,-1,1,355,323,44,217,1,1,1252,1,11,1,
1,1,-1,1,-1,1,0,324,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,234,1,1,882,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,356,325,44,270,1,1,1427,1,15,1,
1,1,1,1,-1,1,358,324,44,223,1,1,1014,1,5,1,
1,1,1,1,-1,1,355,323,44,220,1,1,1219,1,10,1,
1,1,-1,1,-1,1,0,324,45,0,1,1,0,1,0,1,
1,1,1,1,-1,1,354,325,45,285,1,1,996,1,2,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,325,44,231,1,1,1222,1,13,1,
1,1,1,1,-1,1,358,323,45,226,1,1,1012,1,5,1,
1,1,1,1,-1,1,355,323,44,215,1,1,1261,1,11,1,
1,1,-1,1,-1,1,0,324,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,233,1,1,886,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,325,44,231,1,1,1223,1,13,1,
1,1,1,1,-1,1,358,324,44,223,1,1,1015,1,5,1,
1,1,1,1,-1,1,355,323,45,216,1,1,1247,1,11,1,
1,1,-1,1,-1,1,0,324,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,234,1,1,880,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,325,44,212,1,1,1226,1,13,1,
1,1,1,1,-1,1,358,324,44,223,1,1,1014,1,5,1,
1,1,1,1,-1,1,355,323,44,216,1,1,1253,1,11,1,
1,1,-1,1,-1,1,0,324,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,234,1,1,878,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,231,1,1,1222,1,13,1,
1,1,1,1,-1,1,358,324,44,222,1,1,1015,1,5,1,
1,1,1,1,-1,1,355,323,45,217,1,1,1247,1,11,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,234,1,1,884,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,44,230,1,1,1233,1,13,1,
1,1,1,1,-1,1,358,324,44,223,1,1,1010,1,5,1,
1,1,1,1,-1,1,355,323,44,217,1,1,1251,1,11,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,-1,1,354,325,45,286,1,1,991,1,2,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,325,44,231,1,1,1217,1,13,1,
1,1,1,1,-1,1,358,324,44,222,1,1,1021,1,5,1,
1,1,1,1,-1,1,355,323,45,217,1,1,1248,1,11,1,
1,1,1,1,1,1,357,324,45,223,1,1,515,1,8,1,
1,1,1,1,1,1,355,325,45,234,1,1,878,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,356,325,44,270,1,1,1447,1,14,1,
1,1,1,1,-1,1,358,324,44,226,1,1,1007,1,5,1,
1,1,1,1,-1,1,355,323,45,217,1,1,1245,1,11,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,233,1,1,882,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,356,325,44,270,1,1,1446,1,15,1,
1,1,1,1,-1,1,143,324,45,214,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,143,324,45,215,1,1,0,1,0,1,
1,1,1,1,-1,1,143,325,45,215,1,1,0,1,0,1,
1,1,1,1,-1,1,143,325,45,215,1,1,0,1,0,1,
1,1,1,1,-1,1,143,324,45,215,1,1,0,1,0,1,
1,1,1,1,-1,1,143,324,45,215,1,1,0,1,0,1,
1,1,1,1,-1,1,143,324,45,215,1,1,0,1,0,1,
1,1,1,1,-1,1,143,324,45,215,1,1,920,1,17,1,
1,1,1,1,-1,1,143,325,45,215,1,1,920,1,17,1,
1,1,1,1,-1,1,143,324,45,215,1,1,920,1,17,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,1,1,-1,1,143,324,45,215,1,1,920,1,17,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,1,1,-1,1,143,324,45,215,1,1,920,1,17,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,1,1,-1,1,143,324,45,215,1,1,920,1,17,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,1,1,-1,1,143,324,45,215,1,1,920,1,17,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,1,1,-1,1,143,324,45,215,1,1,920,1,17,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,1,1,-1,1,143,324,45,215,1,1,920,1,17,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,1,1,-1,1,143,324,45,215,1,1,920,1,17,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,1,1,-1,1,143,324,45,215,1,1,920,1,17,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,1,1,-1,1,143,324,45,215,1,1,920,1,17,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,920,1,17,-1,
1,1,1,1,-1,1,143,324,45,215,1,1,920,1,17,1,
1,1,1,1,-1,1,167,324,82,229,1,1,628,1,15,1,
1,1,1,1,-1,1,169,322,81,227,1,1,602,1,15,1,
1,1,1,1,1,1,169,323,81,225,1,1,655,1,14,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,167,321,82,227,1,1,647,1,12,1,
1,1,1,1,1,1,167,322,82,229,1,1,386,1,13,1,
1,1,1,1,-1,1,167,323,82,229,1,1,682,1,15,1,
1,1,1,1,-1,1,169,322,81,227,1,1,646,1,15,1,
1,1,1,1,1,1,169,322,81,225,1,1,671,1,14,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,166,321,82,226,1,1,678,1,12,1,
1,1,1,1,1,1,167,322,82,229,1,1,396,1,13,1,
1,1,1,1,-1,1,167,324,82,229,1,1,650,1,15,1,
1,1,1,1,-1,1,169,322,81,227,1,1,605,1,15,1,
1,1,1,1,1,1,169,322,81,225,1,1,648,1,14,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,166,321,82,229,1,1,651,1,12,1,
1,1,1,1,1,1,167,322,82,229,1,1,365,1,13,1,
1,1,1,1,-1,1,167,323,82,229,1,1,652,1,15,1,
1,1,1,1,-1,1,169,322,81,227,1,1,640,1,15,1,
1,1,1,1,1,1,169,322,81,225,1,1,668,1,14,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,166,321,82,228,1,1,700,1,13,1,
1,1,1,1,1,1,167,322,82,230,1,1,389,1,13,1,
1,1,1,1,-1,1,167,324,82,229,1,1,674,1,15,1,
1,1,1,1,-1,1,169,322,81,227,1,1,636,1,15,1,
1,1,1,1,1,1,169,322,81,225,1,1,661,1,14,1,
